symbol,n,win_rate,ev_R,sum_R
POLUSDT,12,0.16666666666666666,-0.1706069166666667,-2.047283
RENDERUSDT,15,0.3333333333333333,-0.11195233333333333,-1.679285
SEIUSDT,13,0.15384615384615385,-0.14703715384615385,-1.911483
TIAUSDT,12,0.25,-0.18602216666666668,-2.232266
WIFUSDT,8,0.125,-0.2535795,-2.028636
