strategy_name,symbol,entry_ts,exit_ts,side,entry_price,exit_price,target_price,stop_price,exit_reason,pnl_R,price_pnl_R,fee_slippage_R,funding_pnl_R,equity_after,bars_held
weekend_wick,FETUSDT,2026-06-21 23:00:00+00:00,2026-06-21 23:02:00+00:00,LONG,0.1791,0.1785,0.1791,0.177309,TIME,-0.494789,-0.394789,0.16,0.0,72.286649,0
weekend_wick,TIAUSDT,2026-06-06 04:00:00+00:00,2026-06-06 04:01:00+00:00,LONG,0.2817,0.2954,0.2954,0.277275,TP,2.992342,3.056003,0.101858,0.0,10.141959,0
weekend_wick,TIAUSDT,2026-06-13 15:00:00+00:00,2026-06-13 15:01:00+00:00,SHORT,0.3494,0.3428,0.3428,0.35335,TP,1.530344,1.6188,0.141529,0.0,12.470062,0
weekend_wick,SEIUSDT,2026-05-17 23:00:00+00:00,2026-05-17 23:01:00+00:00,LONG,0.06117,0.06192,0.06192,0.0605583,TP,1.065374,1.165374,0.16,0.0,8.118642,0
weekend_wick,SEIUSDT,2026-05-23 20:00:00+00:00,2026-05-23 20:01:00+00:00,SHORT,0.06306,0.06133,0.06133,0.0636906,TP,2.585048,2.685048,0.16,0.0,11.266704,0
weekend_wick,SEIUSDT,2026-05-24 21:00:00+00:00,2026-05-24 21:01:00+00:00,LONG,0.05973,0.06049,0.06049,0.0591327,TP,1.111647,1.211647,0.16,0.0,13.145394,0
weekend_wick,SEIUSDT,2026-06-07 05:00:00+00:00,2026-06-07 05:01:00+00:00,SHORT,0.0493,0.04885,0.04885,0.049793,TP,0.753309,0.853309,0.16,0.0,14.630775,0
weekend_wick,SEIUSDT,2026-06-07 06:00:00+00:00,2026-06-07 06:01:00+00:00,SHORT,0.04993,0.0493,0.0493,0.0504293,TP,1.102506,1.202506,0.16,0.0,17.050352,0
weekend_wick,SEIUSDT,2026-06-13 06:00:00+00:00,2026-06-13 06:01:00+00:00,SHORT,0.05511,0.05384,0.05384,0.0556611,TP,2.145847,2.245847,0.16,0.0,22.538469,0
weekend_wick,SEIUSDT,2026-06-14 23:00:00+00:00,2026-06-14 23:01:00+00:00,SHORT,0.05527,0.05477,0.05477,0.0558227,TP,0.745175,0.845175,0.16,0.0,25.057734,0
weekend_wick,SEIUSDT,2026-06-20 06:00:00+00:00,2026-06-20 06:01:00+00:00,SHORT,0.0555,0.05433,0.05433,0.056055,TP,1.949355,2.049355,0.16,0.0,32.384698,0
weekend_wick,DOTUSDT,2026-05-16 07:00:00+00:00,2026-05-16 07:01:00+00:00,LONG,1.263,1.274,1.274,1.25037,TP,0.710438,0.810438,0.16,0.0,7.74596,0
weekend_wick,DOTUSDT,2026-05-23 20:00:00+00:00,2026-05-23 20:01:00+00:00,SHORT,1.326,1.271,1.271,1.341,TP,3.527411,3.615811,0.14144,0.0,11.844438,0
weekend_wick,DOTUSDT,2026-05-31 14:00:00+00:00,2026-05-31 14:02:00+00:00,LONG,1.172,1.183,1.187,1.16028,TIME,0.778022,0.878022,0.16,0.0,13.226722,0
